bill_id,date,chamber,sequence,action
2034380,2025-05-29,Council,1,"Introduced in Office of the Secretary"
2034380,2025-06-03,Council,2,"Retained by the Council"
2034380,2025-06-03,Council,3,"Final Reading, CC"
2034380,2025-06-10,Council,4,"Transmitted to Mayor, Response Due on June 25, 2025"
2034380,2025-06-25,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0084, Expires on Sep 23, 2025"
2034380,2025-06-25,Council,6,"Returned from Mayor"
2034380,2025-07-04,Council,7,"Act A26-0084 Published in DC Register Vol 72 and Page 007525, Expires on Sep 23, 2025"
2034385,2025-05-29,Council,1,"Introduced in Office of the Secretary"
2034385,2025-06-03,Council,2,"Retained by the Council"
2034385,2025-06-03,Council,3,"Final Reading"
2034385,2025-06-10,Council,4,"Transmitted to Mayor, Response Due on June 25, 2025"
2034385,2025-06-26,Council,5,"Enacted without Mayor's Signature with Act Number A26-0088, Expires on Sep 24, 2025"
2034385,2025-06-26,Council,6,"Returned from Mayor"
2034385,2025-07-04,Council,7,"Act A26-0088 Published in DC Register Vol 72 and Page 007541, Expires on Sep 24, 2025"
2034388,2025-05-29,Council,1,"Introduced in Office of the Secretary"
2034388,2025-06-03,Council,2,"Retained by the Council"
2034388,2025-06-03,Council,3,"First Reading"
2034388,2025-06-06,Council,4,"Notice of Intent to Act on B26-0269 Published in the DC Register"
2034388,2025-06-17,Council,5,"Postponed Indefinitely"
2034486,2025-05-29,Council,1,"Introduced in Office of the Secretary"
2034486,2025-06-03,Council,2,"Retained by the Council"
2034486,2025-06-03,Council,3,"Final Reading"
2034486,2025-06-03,Council,4,"Approved with Resolution Number R26-0132"
2034486,2025-06-13,Council,5,"Resolution R26-0132, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 006616"
2034497,2025-05-29,Council,1,"Introduced in Office of the Secretary"
2034497,2025-06-03,Council,2,"Retained by the Council"
2034497,2025-06-03,Council,3,"Final Reading"
2034497,2025-06-03,Council,4,"Approved with Resolution Number R26-0133"
2034497,2025-06-13,Council,5,"Resolution R26-0133, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 006618"
2034504,2025-05-29,Council,1,"Introduced in Office of the Secretary"
2034504,2025-06-03,Council,2,"Retained by the Council"
2034504,2025-06-03,Council,3,"Final Reading"
2034504,2025-06-10,Council,4,"Transmitted to Mayor, Response Due on June 25, 2025"
2034504,2025-06-25,Council,5,"Enacted without Mayor's Signature with Act Number A26-0089, Expires on Sep 23, 2025"
2034504,2025-06-26,Council,6,"Returned from Mayor"
2034504,2025-07-04,Council,7,"Act A26-0089 Published in DC Register Vol 72 and Page 007544, Expires on Sep 23, 2025"
2034512,2025-05-29,Council,1,"Introduced in Office of the Secretary"
2034512,2025-06-03,Council,2,"Retained by the Council"
2034512,2025-06-03,Council,3,"Final Reading"
2034512,2025-06-10,Council,4,"Transmitted to Mayor, Response Due on June 25, 2025"
2034512,2025-06-25,Council,5,"Enacted without Mayor's Signature with Act Number A26-0090, Expires on Sep 23, 2025"
2034512,2025-06-26,Council,6,"Returned from Mayor"
2034512,2025-07-04,Council,7,"Act A26-0090 Published in DC Register Vol 72 and Page 007552, Expires on Sep 23, 2025"
2034522,2025-05-29,Council,1,"Introduced in Office of the Secretary"
2034522,2025-06-03,Council,2,"Retained by the Council"
2034522,2025-06-03,Council,3,"First Reading"
2034522,2025-06-06,Council,4,"Notice of Intent to Act on B26-0273 Published in the DC Register"
2034522,2025-06-17,Council,5,"Final Reading, CC"
2034522,2025-06-24,Council,6,"Transmitted to Mayor, Response Due on July 9, 2025"
2034522,2025-07-07,Council,7,"Signed by the Mayor and Enacted with Act Number A26-0101"
2034522,2025-07-08,Council,8,"Returned from Mayor"
2034522,2025-07-11,Council,9,"Act A26-0101 Published in DC Register Vol 72 and Page 007684"
2034522,2025-07-14,Council,10,"Transmitted to Congress"
2034522,2025-08-23,Council,11,"Law Number L26-0033 Effective from Aug 23, 2025, Expires on Apr 05, 2026"
2034530,2025-05-29,Council,1,"Introduced in Office of the Secretary"
2034530,2025-06-03,Council,2,"Retained by the Council"
2034530,2025-06-03,Council,3,"First Reading"
2034530,2025-06-06,Council,4,"Notice of Intent to Act on B26-0271 Published in the DC Register"
2034530,2025-06-17,Council,5,"Final Reading, CC"
2034530,2025-06-24,Council,6,"Transmitted to Mayor, Response Due on July 9, 2025"
2034530,2025-07-07,Council,7,"Signed by the Mayor and Enacted with Act Number A26-0100"
2034530,2025-07-08,Council,8,"Returned from Mayor"
2034530,2025-07-11,Council,9,"Act A26-0100 Published in DC Register Vol 72 and Page 007676"
2034530,2025-07-14,Council,10,"Transmitted to Congress"
2034530,2025-08-23,Council,11,"Law Number L26-0032 Effective from Aug 23, 2025, Expires on Apr 05, 2026"
2034930,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2034930,2025-06-03,Council,2,"Retained by the Council"
2034930,2025-06-03,Council,3,"Final Reading"
2034930,2025-06-03,Council,4,"Approved with Resolution Number R26-0134"
2034930,2025-06-13,Council,5,"Resolution R26-0134, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 006620"
2034942,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2034942,2025-06-03,Council,2,"Retained by the Council"
2034942,2025-06-03,Council,3,"Final Reading, CC"
2034942,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0049"
2034942,2025-07-11,Council,5,"Resolution ACR26-0049, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007767"
2034958,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2034958,2025-06-03,Council,2,"Retained by the Council"
2034958,2025-06-03,Council,3,"Final Reading"
2034958,2025-06-18,Council,4,"Transmitted to Mayor, Response Due on July 3, 2025"
2034958,2025-06-30,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0094, Expires on Sep 28, 2025"
2034958,2025-07-01,Council,6,"Returned from Mayor"
2034958,2025-07-04,Council,7,"Act A26-0094 Published in DC Register Vol 72 and Page 007561, Expires on Sep 28, 2025"
2034973,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2034973,2025-06-03,Council,2,"Retained by the Council"
2034973,2025-06-03,Council,3,"Final Reading, CC"
2034973,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0046"
2034973,2025-07-11,Council,5,"Resolution ACR26-0046, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007761"
2034995,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2034995,2025-06-03,Council,2,"Retained by the Council"
2034995,2025-06-03,Council,3,"Final Reading, CC"
2034995,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0048"
2034995,2025-07-11,Council,5,"Resolution ACR26-0048, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007765"
2035017,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035017,2025-06-03,Council,2,"Retained by the Council"
2035017,2025-06-03,Council,3,"Final Reading, CC"
2035017,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0047"
2035017,2025-07-11,Council,5,"Resolution ACR26-0047, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007763"
2035126,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035126,2025-06-03,Council,2,"Retained by the Council"
2035126,2025-06-03,Council,3,"Final Reading, CC"
2035126,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0051"
2035126,2025-07-11,Council,5,"Resolution ACR26-0051, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007771"
2035130,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035130,2025-06-03,Council,2,"Retained by the Council"
2035130,2025-06-03,Council,3,"Final Reading, CC"
2035130,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0059"
2035130,2025-07-11,Council,5,"Resolution ACR26-0059, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007787"
2035134,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035134,2025-06-03,Council,2,"Retained by the Council"
2035134,2025-06-03,Council,3,"Final Reading, CC"
2035134,2025-07-11,Council,4,"Resolution ACR26-0058, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007785"
2035137,2025-05-27,Council,1,"Introduced in Office of the Secretary"
2035137,2025-06-03,Council,2,"Referred to Committee on Committee of the Whole"
2035137,2025-06-06,Council,3,"Notice of Intent to Act on B26-0265 Published in the DC Register"
2035137,2025-07-08,Council,4,"Notice of Mark-up filed in the Office of Secretary"
2035137,2025-07-14,Council,5,"Committee Mark-up of B26-0265"
2035137,2025-07-14,Council,6,"Amendment (LGeorge)"
2035137,2025-07-14,Council,7,"Amendment (White)"
2035137,2025-07-14,Council,8,"Agendized; not considered at the request of McDuffie"
2035137,2025-07-14,Council,9,"First Reading, CC"
2035137,2025-07-28,Council,10,"Amendment (Mendelson #1)"
2035137,2025-07-28,Council,11,"Amendment (Mendelson #2)"
2035137,2025-07-28,Council,12,"Agendized; not considered at the request of Felder and Bonds"
2035137,2025-07-28,Council,13,"Oral Amendment (White)"
2035137,2025-07-28,Council,14,"Amendment (Parker)"
2035137,2025-07-28,Council,15,"Amendment (McDuffie)"
2035137,2025-07-28,Council,16,"Amendment (Henderson and Allen)"
2035137,2025-07-28,Council,17,"Amendment (Pinto)"
2035137,2025-07-28,Council,18,"Amendment (Allen)"
2035137,2025-07-28,Council,19,"Amendment (Nadeau #1)"
2035137,2025-07-28,Council,20,"Oral Amendment (Nadeau #2)"
2035137,2025-07-28,Council,21,"Agendized; not considered at the request of Pinto"
2035137,2025-07-28,Council,22,"Agendized; not considered at the request of Bonds"
2035137,2025-07-28,Council,23,"Final Reading"
2035137,2025-07-28,Council,24,"Amendment in the Nature of a Substitute (Mendelson)"
2035137,2025-08-25,Council,25,"Transmitted to Mayor, Response Due on September 9, 2025"
2035137,2025-09-04,Council,26,"Signed by the Mayor and Enacted with Act Number A26-0148"
2035137,2025-09-05,Council,27,"Returned from Mayor"
2035137,2025-09-10,Council,28,"Transmitted to Congress"
2035140,2025-04-28,Council,1,"Introduced in Office of the Secretary"
2035140,2025-06-03,Council,2,"Referred to Committee on Committee of the Whole"
2035140,2025-06-06,Council,3,"Notice of Intent to Act on B26-0278 Published in the DC Register"
2035143,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035143,2025-06-03,Council,2,"Retained by the Council"
2035143,2025-06-03,Council,3,"Final Reading, CC"
2035143,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0057"
2035143,2025-07-11,Council,5,"Resolution ACR26-0057, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007783"
2035147,2025-04-29,Council,1,"Introduced in Office of the Secretary"
2035147,2025-06-03,Council,2,"Referred to Committee on Business and Economic Development"
2035147,2025-06-06,Council,3,"Notice of Intent to Act on B26-0279 Published in the DC Register"
2035147,2025-07-11,Council,4,Withdrawn
2035151,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035151,2025-06-03,Council,2,"Retained by the Council"
2035151,2025-06-03,Council,3,"Final Reading, CC"
2035151,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0055"
2035151,2025-07-11,Council,5,"Resolution ACR26-0055, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007779"
2035154,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035154,2025-06-03,Council,2,"Retained by the Council"
2035154,2025-06-03,Council,3,"Final Reading, CC"
2035154,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0053"
2035154,2025-07-11,Council,5,"Resolution ACR26-0053, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007775"
2035158,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035158,2025-06-03,Council,2,"Retained by the Council"
2035158,2025-06-03,Council,3,"First Reading"
2035158,2025-06-06,Council,4,"Notice of Intent to Act on B26-0276 Published in the DC Register"
2035158,2025-06-17,Council,5,"Final Reading, CC"
2035158,2025-06-24,Council,6,"Transmitted to Mayor, Response Due on July 9, 2025"
2035158,2025-07-07,Council,7,"Signed by the Mayor and Enacted with Act Number A26-0102"
2035158,2025-07-08,Council,8,"Returned from Mayor"
2035158,2025-07-11,Council,9,"Act A26-0102 Published in DC Register Vol 72 and Page 007686"
2035158,2025-07-14,Council,10,"Transmitted to Congress"
2035158,2025-08-23,Council,11,"Law Number L26-0034 Effective from Aug 23, 2025, Expires on Apr 05, 2026"
2035159,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035159,2025-06-03,Council,2,"Retained by the Council"
2035159,2025-06-03,Council,3,"Final Reading, CC"
2035159,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0050"
2035159,2025-07-11,Council,5,"Resolution ACR26-0050, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007769"
2035163,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035163,2025-06-03,Council,2,"Retained by the Council"
2035163,2025-06-03,Council,3,"Final Reading, CC"
2035163,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0060"
2035163,2025-07-11,Council,5,"Resolution ACR26-0060, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007789"
2035166,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035166,2025-06-03,Council,2,"Retained by the Council"
2035166,2025-06-03,Council,3,"Final Reading"
2035166,2025-06-10,Council,4,"Transmitted to Mayor, Response Due on June 25, 2025"
2035166,2025-06-26,Council,5,"Enacted without Mayor's Signature with Act Number A26-0091, Expires on Sep 24, 2025"
2035166,2025-06-26,Council,6,"Returned from Mayor"
2035166,2025-07-04,Council,7,"Act A26-0091 Published in DC Register Vol 72 and Page 007554, Expires on Sep 24, 2025"
2035171,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035171,2025-06-03,Council,2,"Retained by the Council"
2035171,2025-06-03,Council,3,"Final Reading"
2035171,2025-06-03,Council,4,"Approved with Resolution Number R26-0131"
2035171,2025-06-13,Council,5,"Resolution R26-0131, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 006615"
2035173,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035173,2025-06-03,Council,2,"Retained by the Council"
2035173,2025-06-03,Council,3,"Final Reading, CC"
2035173,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0056"
2035173,2025-07-11,Council,5,"Resolution ACR26-0056, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007781"
2035176,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035176,2025-06-03,Council,2,"Retained by the Council"
2035176,2025-06-03,Council,3,"Final Reading, CC"
2035176,2025-07-11,Council,4,"Resolution ACR26-0054, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007777"
2035179,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035179,2025-06-03,Council,2,"Retained by the Council"
2035179,2025-06-03,Council,3,"Final Reading, CC"
2035179,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0052"
2035179,2025-07-11,Council,5,"Resolution ACR26-0052, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007773"
2035180,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035180,2025-06-03,Council,2,"Retained by the Council"
2035180,2025-06-03,Council,3,"Final Reading, CC"
2035180,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0061"
2035180,2025-07-11,Council,5,"Resolution ACR26-0061, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007791"
2035183,2025-05-28,Council,1,"Introduced in Office of the Secretary"
2035183,2025-06-03,Council,2,"Referred to Committee on Transportation and the Environment"
2035183,2025-06-06,Council,3,"Notice of Intent to Act on B26-0277 Published in the DC Register"
2035184,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035184,2025-06-03,Council,2,"Retained by the Council"
2035184,2025-06-03,Council,3,"Final Reading, CC"
2035184,2025-06-03,Council,4,"Approved with Resolution Number ACR26-0062"
2035184,2025-07-11,Council,5,"Resolution ACR26-0062, Effective from Jun 03, 2025 Published in DC Register Vol 72 and Page 007793"
2035233,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035233,2025-06-10,Council,2,"Notice of Public Hearing Published in the DC Register"
2035233,2025-06-13,Council,3,"Roundtable Hearing Held"
2035233,2025-06-17,Council,4,"Retained by the Council"
2035233,2025-06-17,Council,5,"Final Reading"
2035233,2025-06-17,Council,6,"Approved with Resolution Number R26-0137"
2035233,2025-06-27,Council,7,"Resolution R26-0137, Effective from Jun 17, 2025 Published in DC Register Vol 72 and Page 007300"
2035260,2025-06-02,Council,1,"Introduced in Office of the Secretary"
2035260,2025-06-10,Council,2,"Notice of Public Hearing Published in the DC Register"
2035260,2025-06-13,Council,3,"Roundtable Hearing Held"
2035260,2025-06-17,Council,4,"Final Reading"
2035260,2025-06-17,Council,5,"Approved with Resolution Number R26-0138"
2035260,2025-06-27,Council,6,"Resolution R26-0138, Effective from Jun 17, 2025 Published in DC Register Vol 72 and Page 007301"
2035260,2025-07-01,Council,7,"Retained by the Council"
2037185,2025-06-12,Council,1,"Introduced in Office of the Secretary"
2037185,2025-06-17,Council,2,"Retained by the Council"
2037185,2025-06-17,Council,3,"Final Reading, CC"
2037185,2025-06-17,Council,4,"Approved with Resolution Number ACR26-0063"
2037185,2025-07-11,Council,5,"Resolution ACR26-0063, Effective from Jun 17, 2025 Published in DC Register Vol 72 and Page 007795"
2037329,2025-06-13,Council,1,"Introduced in Office of the Secretary"
2037329,2025-06-17,Council,2,"Referred to Committee on Committee of the Whole"
2037329,2025-06-20,Council,3,"Notice of Intent to Act on B26-0280 Published in the DC Register"
2037329,2025-06-27,Council,4,"Notice of Mark-up filed in the Office of Secretary"
2037329,2025-07-01,Council,5,"Committee Mark-up of B26-0280"
2037329,2025-07-14,Council,6,"First Reading, CC"
2037329,2025-07-24,Council,7,"Committee Report Filed"
2037329,2025-07-28,Council,8,"Final Reading, CC"
2037329,2025-07-31,Council,9,"Transmitted to Mayor, Response Due on August 14, 2025"
2037329,2025-08-11,Council,10,"Signed by the Mayor and Enacted with Act Number A26-0132"
2037329,2025-08-12,Council,11,"Returned from Mayor"
2037329,2025-08-15,Council,12,"Act A26-0132 Published in DC Register Vol 72 and Page 008932"
2037329,2025-08-19,Council,13,"Transmitted to Congress, Projected Law Date is Oct 15, 2025"
2037347,2025-06-11,Council,1,"Introduced in Office of the Secretary"
2037347,2025-06-17,Council,2,"Retained by the Council"
2037347,2025-06-17,Council,3,"Final Reading"
2037347,2025-06-17,Council,4,"Approved with Resolution Number R26-0139"
2037347,2025-06-27,Council,5,"Resolution R26-0139, Effective from Jun 17, 2025 Published in DC Register Vol 72 and Page 007302"
2037349,2025-06-04,Council,1,"Introduced in Office of the Secretary"
2037349,2025-06-17,Council,2,"Referred to Committee on Human Services"
2037349,2025-06-20,Council,3,"Notice of Intent to Act on PR26-0221 Published in the DC Register"
2037349,2025-07-11,Council,4,Withdrawn
2037351,2025-06-13,Council,1,"Introduced in Office of the Secretary"
2037351,2025-06-17,Council,2,"Referred to Committee on Transportation and the Environment"
2037351,2025-06-20,Council,3,"Notice of Intent to Act on PR26-0227 Published in the DC Register"
2037353,2025-06-10,Council,1,"Introduced in Office of the Secretary"
2037353,2025-06-17,Council,2,"Referred to Committee on Committee of the Whole"
2037353,2025-06-20,Council,3,"Notice of Intent to Act on PR26-0223 Published in the DC Register"
2037353,2025-09-08,Council,4,"Notice of Public Hearing Published in the DC Register"
2037353,2025-09-19,Council,5,"Roundtable Hearing"
2037355,2025-06-10,Council,1,"Introduced in Office of the Secretary"
2037355,2025-06-17,Council,2,"Referred to Committee on Committee of the Whole"
2037355,2025-06-20,Council,3,"Notice of Intent to Act on B26-0282 Published in the DC Register"
2037356,2025-06-11,Council,1,"Introduced in Office of the Secretary"
2037356,2025-06-17,Council,2,"Referred to Committee on Committee of the Whole"
2037356,2025-06-20,Council,3,"Notice of Intent to Act on B26-0285 Published in the DC Register"
2037359,2025-06-11,Council,1,"Introduced in Office of the Secretary"
2037359,2025-06-17,Council,2,"Referred to Committee on Business and Economic Development"
2037359,2025-06-20,Council,3,"Notice of Intent to Act on B26-0284 Published in the DC Register"
2037361,2025-06-13,Council,1,"Introduced in Office of the Secretary"
2037361,2025-06-17,Council,2,"Referred to Committee on Business and Economic Development"
2037361,2025-06-20,Council,3,"Notice of Intent to Act on PR26-0228 Published in the DC Register"
2037364,2025-06-11,Council,1,"Introduced in Office of the Secretary"
2037364,2025-06-17,Council,2,"Referred to Committee on Committee of the Whole"
2037364,2025-06-20,Council,3,"Notice of Intent to Act on PR26-0224 Published in the DC Register"
2037364,2025-09-08,Council,4,"Notice of Public Hearing Published in the DC Register"
2037364,2025-09-19,Council,5,"Roundtable Hearing"
2037366,2025-06-11,Council,1,"Introduced in Office of the Secretary"
2037366,2025-06-17,Council,2,"Retained by the Council"
2037366,2025-06-17,Council,3,"Final Reading"
2037366,2025-06-24,Council,4,"Transmitted to Mayor, Response Due on July 9, 2025"
2037366,2025-07-07,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0103, Expires on Oct 05, 2025"
2037366,2025-07-08,Council,6,"Returned from Mayor"
2037366,2025-07-11,Council,7,"Act A26-0103 Published in DC Register Vol 72 and Page 007689, Expires on Oct 05, 2025"
2037369,2025-06-13,Council,1,"Introduced in Office of the Secretary"
2037369,2025-06-17,Council,2,"Referred to Committee on Housing"
2037369,2025-06-20,Council,3,"Notice of Intent to Act on PR26-0226 Published in the DC Register"
2037371,2025-06-10,Council,1,"Introduced in Office of the Secretary"
2037371,2025-06-17,Council,2,"Referred to Committee on Human Services"
2037371,2025-06-20,Council,3,"Notice of Intent to Act on PR26-0222 Published in the DC Register"
2037373,2025-06-04,Council,1,"Introduced in Office of the Secretary"
2037373,2025-06-17,Council,2,"Referred to Committee on Business and Economic Development"
2037373,2025-06-20,Council,3,"Notice of Intent to Act on B26-0281 Published in the DC Register"
2037408,2025-06-13,Council,1,"Introduced in Office of the Secretary"
2037408,2025-06-17,Council,2,"Retained by the Council"
2037408,2025-07-01,Council,3,"Agendized; not considered at the request of Parker (Amendment #1)"
2037408,2025-07-01,Council,4,"Agendized; not considered at the request of Parker (Amendment #2)"
2037408,2025-07-01,Council,5,"Final Reading"
2037408,2025-07-01,Council,6,"Amendment (Parker and Pinto)"
2037408,2025-07-07,Council,7,"Transmitted to Mayor, Response Due on July 21, 2025"
2037408,2025-07-07,Council,8,"Signed by the Mayor and Enacted with Act Number A26-0104, Expires on Oct 05, 2025"
2037408,2025-07-08,Council,9,"Returned from Mayor"
2037408,2025-07-11,Council,10,"Act A26-0104 Published in DC Register Vol 72 and Page 007691, Expires on Oct 05, 2025"
2037415,2025-06-13,Council,1,"Introduced in Office of the Secretary"
2037415,2025-06-17,Council,2,"Referred to Committee on Public Works and Operations"
2037415,2025-06-20,Council,3,"Notice of Intent to Act on PR26-0229 Published in the DC Register"
2037420,2025-06-13,Council,1,"Introduced in Office of the Secretary"
2037420,2025-06-17,Council,2,"Retained by the Council"
2037420,2025-07-01,Council,3,"Final Reading"
2037420,2025-07-01,Council,4,"Approved with Resolution Number R26-0160"
2037420,2025-07-11,Council,5,"Resolution R26-0160, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007720"
2037427,2025-06-13,Council,1,"Introduced in Office of the Secretary"
2037427,2025-06-17,Council,2,"Referred to Committee on Business and Economic Development"
2037427,2025-06-20,Council,3,"Notice of Intent to Act on PR26-0230 Published in the DC Register"
2037927,2025-06-20,Council,1,"Introduced in Office of the Secretary"
2037927,2025-06-25,Council,2,"Notice of Public Hearing Published in the DC Register"
2037927,2025-06-25,Council,3,"Notice of Public Hearing Published in the DC Register"
2037927,2025-06-27,Council,4,"Notice of Intent to Act on B26-0288 Published in the DC Register"
2037927,2025-07-01,Council,5,"Referred to Committee on Business and Economic Development"
2037927,2025-07-04,Council,6,"Notice of Public Hearing Published in the DC Register"
2037927,2025-07-04,Council,7,"Notice of Public Hearing Published in the DC Register"
2037927,2025-07-29,Council,8,"Public Hearing Held"
2037927,2025-07-30,Council,9,"Public Hearing Held"
2037927,2025-07-30,Council,10,"Notice of Mark-up filed in the Office of Secretary"
2037927,2025-07-31,Council,11,"Notice of Mark-up filed in the Office of Secretary"
2037927,2025-08-01,Council,12,"Committee Mark-up of B26-0288"
2037927,2025-08-01,Council,13,"Committee Mark-up of B26-0288"
2037927,2025-08-01,Council,14,"Amendment (White #1)"
2037927,2025-08-01,Council,15,"Amendment (White #2)"
2037927,2025-08-01,Council,16,"Amendment (White #3)"
2037927,2025-08-01,Council,17,"Agendized; not considered at the request of White #4"
2037927,2025-08-01,Council,18,"First Reading"
2037927,2025-08-15,Council,19,"Committee Report Filed"
2037927,2025-08-26,Council,20,"Committee Report Filed"
2037957,2025-06-16,Council,1,"Introduced in Office of the Secretary"
2037957,2025-06-27,Council,2,"Notice of Intent to Act on B26-0287 Published in the DC Register"
2037957,2025-07-01,Council,3,"Referred to Committee on Public Works and Operations"
2038189,2025-06-20,Council,1,"Introduced in Office of the Secretary"
2038189,2025-07-01,Council,2,"Retained by the Council"
2038189,2025-07-01,Council,3,"Final Reading, CC"
2038189,2025-07-01,Council,4,"Approved with Resolution Number R26-0147"
2038189,2025-07-04,Council,5,"Notice of Intent to Act on PR26-0234 Published in the DC Register"
2038189,2025-07-11,Council,6,"Resolution R26-0147, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007704"
2038196,2025-06-20,Council,1,"Introduced in Office of the Secretary"
2038196,2025-07-01,Council,2,"Retained by the Council"
2038196,2025-07-01,Council,3,"Final Reading, CC"
2038196,2025-07-01,Council,4,"Approved with Resolution Number R26-0145"
2038196,2025-07-04,Council,5,"Notice of Intent to Act on PR26-0232 Published in the DC Register"
2038196,2025-07-11,Council,6,"Resolution R26-0145, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007702"
2038202,2025-06-20,Council,1,"Introduced in Office of the Secretary"
2038202,2025-07-01,Council,2,"Retained by the Council"
2038202,2025-07-01,Council,3,"Final Reading, CC"
2038202,2025-07-01,Council,4,"Approved with Resolution Number R26-0146"
2038202,2025-07-04,Council,5,"Notice of Intent to Act on PR26-0233 Published in the DC Register"
2038202,2025-07-11,Council,6,"Resolution R26-0146, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007703"
2038279,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038279,2025-07-01,Council,2,"Retained by the Council"
2038279,2025-07-01,Council,3,"Final Reading, CC"
2038279,2025-07-01,Council,4,"Approved with Resolution Number R26-0144"
2038279,2025-07-11,Council,5,"Resolution R26-0144, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007701"
2038285,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038285,2025-07-01,Council,2,"Retained by the Council"
2038285,2025-07-01,Council,3,"Final Reading"
2038285,2025-07-01,Council,4,"Approved with Resolution Number R26-0164"
2038285,2025-07-11,Council,5,"Resolution R26-0164, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007736"
2038293,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038293,2025-07-01,Council,2,"Retained by the Council"
2038293,2025-07-01,Council,3,"Final Reading, CC"
2038293,2025-07-01,Council,4,"Approved with Resolution Number R26-0151"
2038293,2025-07-11,Council,5,"Resolution R26-0151, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007709"
2038298,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038298,2025-07-01,Council,2,"Retained by the Council"
2038298,2025-07-01,Council,3,"Final Reading"
2038298,2025-07-01,Council,4,"Approved with Resolution Number R26-0163"
2038298,2025-07-11,Council,5,"Resolution R26-0163, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007733"
2038304,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038304,2025-07-01,Council,2,"Referred to Committee on Committee of the Whole"
